(2,3x)!(0,0)!(4,0)!(0,3x)!(0,0)!(0,0)!;(2,3x)(4,0)!(0,3x)(0,0)!;(2,3x)(3x,0)!(0,3x)(1x,0)!;(2,3x)(3x,0)!(0,3x)(1x,0)!
(2,3x)!(0,0)!(4x,0)!(0,1)!(2,0)!(0,0)!;(2,3x)(4x,0)!(0,1)!(2,0);(2,3x)(3,0)!(0,1)!(2,0)!(0,1x)!;(2,3x)(3,0)!(0,1)!(2,0)!(0,1x)!
(2,3x)!(0,0)!(4x,0)!(0,3)!(0,0)!(0,0)!;(2,3x)(4x,0)!(0,3)(0,0)!;(2,3x)(3,0)!(0,1)!(2,0)!(0,1x)!;(2,3x)(3,0)!(0,1)!(2,0)!(0,1x)!
(2,4x)!(0,0)!(1,0)!(0,1)!([22x],0)!(0,0)!;(2,4x)(1,0)!(0,1)!([22x],0);(2,4x)(1,0)!(0,1)!([21],0)!(0,1x)!;(2,4x)(1,0)!(0,1)!([21],0)!(0,1x)!
(2,4x)!(0,0)!(1,0)!(0,1)!([2x2],0)!(0,0)!;(2,4x)(1,0)!(0,1)!([2x2],0);(2,4x)(1,0)!(0,1)!([12],0)!(0,1x)!;(2,4x)(1,0)!(0,1)!([12],0)!(0,1x)!
(2,4x)!(0,0)!(1,0)!(0,3)!(2x,0)!(0,0)!;(2,4x)(1,0)!(0,3)!(2x,0);(2,4x)(1,0)!(0,3)!(1,0)!(0,1x)!;(2,4x)(1,0)!(0,3)!(1,0)!(0,1x)!
(2,4x)!(0,0)!(1,0)!(0,3x)!(2,0)!(0,0)!;(2,4x)(1,0)!(0,3x)!(2,0);(2,4x)(1,0)!(0,3x)!(2,0);(2,4x)(1,0)!(0,3x)!(2,0)
(2,4x)!(0,0)!(2,0)!(0,0)!([22x],0)!(0,0)!;(2,4x)(2,0)([22x],0);(2,4x)(2,0)([22x],0);(2,4x)(2,0)([22x],0)
(2,4x)!(0,0)!(2,0)!(0,0)!([2x2],0)!(0,0)!;(2,4x)(2,0)([2x2],0);(2,4x)(2,0)([2x2],0);(2,4x)(2,0)([2x2],0)
(2,4x)!(0,0)!(4,0)!(0,0)!(2x,0)!(0,0)!;(2,4x)(4,0)(2x,0);(2,4x)(4,0)(2x,0);(2,4x)(4,0)(2x,0)
(2,4x)!(0,0)!(4x,0)!(0,0)!(2,0)!(0,0)!;(2,4x)(4x,0)(2,0);(2,4x)(2x,0)(2,2);(2,4x)(2x,0)(2,2)
(2,6)!(0,0)!(1,0)!(0,1)!(2,0)!(0,0)!;(2,6)(1,0)!(0,1)!(2,0);(2,5x)(1,0)!(0,1)!(2,0)!(0,1x)!;(2,5x)(1,0)!(0,1)!(2,0)!(0,1x)!
(2,6)!(0,0)!(1,0)!(0,3)!(0,0)!(0,0)!;(2,6)(1,0)!(0,3)(0,0)!;(2,5x)(1,0)!(0,1)!(2,0)!(0,1x)!;(2,5x)(1,0)!(0,1)!(2,0)!(0,1x)!
(2,6)!(0,0)!(2,0)!(0,0)!(2,0)!(0,0)!;(2,6)(2,0)(2,0);(2,3x)(2,0)!(0,3x)!(2,0);(2,3x)(2,0)!(0,2)!(2,0)!(0,1x)!
(2,6)!(0,0)!(4,0)!(0,0)!(0,0)!(0,0)!;(2,6)(4,0)(0,0);(2,3x)(3x,0)!(0,3x)(1x,0)!;(2,3x)(3x,0)!(0,2)(1x,1x)!
(2,6x)!(0,0)!(1,0)!(0,1)!(2x,0)!(0,0)!;(2,6x)(1,0)!(0,1)!(2x,0);(2,6x)(1,0)!(0,1)!(1,0)!(0,1x)!;(2,6x)(1,0)!(0,1)!(1,0)!(0,1x)!
(2,6x)!(0,0)!(1,0)!(0,3x)!(0,0)!(0,0)!;(2,6x)(1,0)!(0,3x)(0,0)!;(2,4x)(1,0)!(0,3x)!(2,0);(2,4x)(1,0)!(0,3x)!(2,0)
(2,6x)!(0,0)!(2,0)!(0,0)!(2x,0)!(0,0)!;(2,6x)(2,0)(2x,0);(2,6x)(2,0)(2x,0);(2,6x)(2,0)(2x,0)
(2,6x)!(0,0)!(4x,0)!(0,0)!(0,0)!(0,0)!;(2,6x)(4x,0)(0,0);(2,4x)(2x,0)(2,2);(2,4x)(2x,0)(2,2)
(3,0)!(0,0)!(0,0)!(0,1)!(8,0)!(0,0)!;(3,0)(0,0)!(0,1)!(8,0);(2x,0)(0,1x)!(0,1)!(8,0);(2x,0)(0,1x)!(0,1)!(8,0)
(3,0)!(0,0)!(0,0)!(0,1)!([26],0)!(0,0)!;(3,0)(0,0)!(0,1)!([26],0);(2x,0)(2,1x)!(0,1)!([24],0);(2x,0)(2,1x)!(0,1)!([24],0)
(3,0)!(0,0)!(0,0)!(0,1)!([62],0)!(0,0)!;(3,0)(0,0)!(0,1)!([62],0);(2x,0)(2,1x)!(0,1)!([42],0);(2x,0)(2,1x)!(0,1)!([42],0)
(3,0)!(0,0)!(0,0)!(0,3)!(6,0)!(0,0)!;(3,0)(0,0)!(0,3)!(6,0);(2x,0)(2,1x)!(0,3)!(4,0);(2x,0)(2,1x)!(0,3)!(4,0)
(3,0)!(0,0)!(0,0)!(0,7)!(2,0)!(0,0)!;(3,0)(0,0)!(0,7)!(2,0);(2x,0)(2,1x)!(0,5)!(2,0);(2x,0)(2,1x)!(0,5)!(2,0)
(3,0)!(0,0)!(0,0)!(0,9)!(0,0)!(0,0)!;(3,0)(0,0)!(0,9)(0,0)!;(2x,0)(4,1x)!(0,5)(0,0)!;(2x,0)(2,1x)!(0,5)!(2,0)
(3,0)!(0,0)!(0,0)!(0,[11])!([25],0)!(0,0)!;(3,0)(0,0)!(0,[11])!([25],0);(2x,0)(0,1x)!(0,[11])!([21],0)!(0,4)!;(2x,0)!(0,2)!(0,1x)!(0,[11])!([21],0)!(0,2)!
(3,0)!(0,0)!(0,0)!(0,[11])!([52],0)!(0,0)!;(3,0)(0,0)!(0,[11])!([52],0);(2x,0)(0,1x)!(0,[11])!([12],0)!(0,4)!;(2x,0)!(0,2)!(0,1x)!(0,[11])!([12],0)!(0,2)!
(3,0)!(0,0)!(0,0)!(0,[13])!(5,0)!(0,0)!;(3,0)(0,0)!(0,[13])!(5,0);(2x,0)(0,1x)!(0,[13])!(1,0)!(0,4)!;(2x,0)!(0,2)!(0,1x)!(0,[13])!(1,0)!(0,2)!
(3,0)!(0,0)!(0,0)!(0,[16])!(2,0)!(0,0)!;(3,0)(0,0)!(0,[16])!(2,0);(2x,3x)(0,1x)!(0,[13x])!(2,0);(2x,2)(0,[1x1x])!(0,[13x])!(2,0)
(3,0)!(0,0)!(0,0)!(0,[31])!(5,0)!(0,0)!;(3,0)(0,0)!(0,[31])!(5,0);(2x,0)(0,1x)!(0,[31])!(1,0)!(0,4)!;(2x,0)!(0,2)!(0,1x)!(0,[31])!(1,0)!(0,2)!
(3,0)!(0,0)!(0,0)!(0,[36])!(0,0)!(0,0)!;(3,0)(0,0)!(0,[36])(0,0)!;(2x,3x)(0,1x)!(0,[2x3x])(1x,0)!;(2x,2)(0,[1x1x])!(0,[2x3x])(1x,0)!
(3,0)!(0,0)!(0,0)!(0,[61])!(2,0)!(0,0)!;(3,0)(0,0)!(0,[61])!(2,0);(2x,3x)(0,1x)!(0,[3x1])!(2,0);(2x,2)(0,[1x1x])!(0,[3x1])!(2,0)
(3,0)!(0,0)!(0,0)!(0,[63])!(0,0)!(0,0)!;(3,0)(0,0)!(0,[63])(0,0)!;(2x,3x)(0,1x)!(0,[3x2x])(1x,0)!;(2x,2)(0,[1x1x])!(0,[3x2x])(1x,0)!
(3,0)!(0,0)!(1,0)!(0,[11])!([24],0)!(0,0)!;(3,0)(1,0)!(0,[11])!([24],0);(2x,0)(1,1x)!(0,[11])!([24],0);(2x,0)(1,1x)!(0,[11])!([24],0)
(3,0)!(0,0)!(1,0)!(0,[11])!([42],0)!(0,0)!;(3,0)(1,0)!(0,[11])!([42],0);(2x,0)(1,1x)!(0,[11])!([42],0);(2x,0)(1,1x)!(0,[11])!([42],0)
(3,0)!(0,0)!(1,0)!(0,[13])!(4,0)!(0,0)!;(3,0)(1,0)!(0,[13])!(4,0);(2x,0)(1,1x)!(0,[13])!(4,0);(2x,0)(1,1x)!(0,[13])!(4,0)
(3,0)!(0,0)!(1,0)!(0,[15])!(2,0)!(0,0)!;(3,0)(1,0)!(0,[15])!(2,0);(2x,0)(1,1x)!(0,[15])!(2,0);(2x,0)(1,1x)!(0,[15])!(2,0)
(3,0)!(0,0)!(1,0)!(0,[31])!(4,0)!(0,0)!;(3,0)(1,0)!(0,[31])!(4,0);(2x,0)(1,1x)!(0,[31])!(4,0);(2x,0)(1,1x)!(0,[31])!(4,0)
(3,0)!(0,0)!(1,0)!(0,[35])!(0,0)!(0,0)!;(3,0)(1,0)!(0,[35])(0,0)!;(2x,0)(1,1x)!(0,[15])!(2,0);(2x,0)(1,1x)!(0,[15])!(2,0)
(3,0)!(0,0)!(1,0)!(0,[51])!(2,0)!(0,0)!;(3,0)(1,0)!(0,[51])!(2,0);(2x,0)(1,1x)!(0,[51])!(2,0);(2x,0)(1,1x)!(0,[51])!(2,0)
(3,0)!(0,0)!(1,0)!(0,[53])!(0,0)!(0,0)!;(3,0)(1,0)!(0,[53])(0,0)!;(2x,0)(1,1x)!(0,[51])!(2,0);(2x,0)(1,1x)!(0,[51])!(2,0)
(3,0)!(0,0)!(2,0)!(0,1)!([24],0)!(0,0)!;(3,0)(2,0)!(0,1)!([24],0);(2x,0)(2,1x)!(0,1)!([24],0);(2x,0)(2,1x)!(0,1)!([24],0)
(3,0)!(0,0)!(2,0)!(0,1)!([42],0)!(0,0)!;(3,0)(2,0)!(0,1)!([42],0);(2x,0)(2,1x)!(0,1)!([42],0);(2x,0)(2,1x)!(0,1)!([42],0)
(3,0)!(0,0)!(2,0)!(0,3)!(4,0)!(0,0)!;(3,0)(2,0)!(0,3)!(4,0);(2x,0)(2,1x)!(0,3)!(4,0);(2x,0)(2,1x)!(0,3)!(4,0)
(3,0)!(0,0)!(2,0)!(0,5)!(2,0)!(0,0)!;(3,0)(2,0)!(0,5)!(2,0);(2x,0)(2,1x)!(0,5)!(2,0);(2x,0)(2,1x)!(0,5)!(2,0)
(3,0)!(0,0)!(4,0)!(0,1)!(4,0)!(0,0)!;(3,0)(4,0)!(0,1)!(4,0);(2x,0)(4,1x)!(0,1)!(4,0);(2x,0)(4,1x)!(0,1)!(4,0)
(3,0)!(0,0)!(4,0)!(0,5)!(0,0)!(0,0)!;(3,0)(4,0)!(0,5)(0,0)!;(2x,0)(3x,1x)!(0,5)(1x,0)!;(2x,0)(3x,1x)!(0,5)(1x,0)!
(3,0)!(0,0)!(6,0)!(0,1)!(2,0)!(0,0)!;(3,0)(6,0)!(0,1)!(2,0);(2x,0)(6,1x)!(0,1)!(2,0);(2x,0)(6,1x)!(0,1)!(2,0)
(3,0)!(0,0)!(6,0)!(0,3)!(0,0)!(0,0)!;(3,0)(6,0)!(0,3)(0,0)!;(2x,0)(6,1x)!(0,1)!(2,0);(2x,0)(6,1x)!(0,1)!(2,0)
(3,2x)!(0,0)!(1,0)!(0,[11])!([22x],0)!(0,0)!;(3,2x)(1,0)!(0,[11])!([22x],0);(2x,2x)(1,1x)!(0,[11])!([21],0)!(0,1x)!;(2x,2x)(1,1x)!(0,[11])!([21],0)!(0,1x)!
(3,2x)!(0,0)!(1,0)!(0,[11])!([2x2],0)!(0,0)!;(3,2x)(1,0)!(0,[11])!([2x2],0);(2x,2x)(1,1x)!(0,[11])!([12],0)!(0,1x)!;(2x,2x)(1,1x)!(0,[11])!([12],0)!(0,1x)!
(3,2x)!(0,0)!(1,0)!(0,[13])!(2x,0)!(0,0)!;(3,2x)(1,0)!(0,[13])!(2x,0);(2x,2x)(1,1x)!(0,[13])!(1,0)!(0,1x)!;(2x,2x)(1,1x)!(0,[13])!(1,0)!(0,1x)!
(3,2x)!(0,0)!(1,0)!(0,[13x])!(2,0)!(0,0)!;(3,2x)(1,0)!(0,[13x])!(2,0);(2x,2x)(1,1x)!(0,[13x])!(2,0);(2x,2x)(1,1x)!(0,[13x])!(2,0)
(3,2x)!(0,0)!(1,0)!(0,[31])!(2x,0)!(0,0)!;(3,2x)(1,0)!(0,[31])!(2x,0);(2x,2x)(1,1x)!(0,[31])!(1,0)!(0,1x)!;(2x,2x)(1,1x)!(0,[31])!(1,0)!(0,1x)!
(3,2x)!(0,0)!(1,0)!(0,[33x])!(0,0)!(0,0)!;(3,2x)(1,0)!(0,[33x])(0,0)!;(2x,2x)(1,1x)!(0,[13x])!(2,0);(2x,2x)(1,1x)!(0,[13x])!(2,0)
(3,2x)!(0,0)!(1,0)!(0,[3x1])!(2,0)!(0,0)!;(3,2x)(1,0)!(0,[3x1])!(2,0);(2x,2x)(1,1x)!(0,[3x1])!(2,0);(2x,2x)(1,1x)!(0,[3x1])!(2,0)
(3,2x)!(0,0)!(1,0)!(0,[3x3])!(0,0)!(0,0)!;(3,2x)(1,0)!(0,[3x3])(0,0)!;(2x,2x)(1,1x)!(0,[3x1])!(2,0);(2x,2x)(1,1x)!(0,[3x1])!(2,0)
(3,2x)!(0,0)!(2,0)!(0,1)!([22x],0)!(0,0)!;(3,2x)(2,0)!(0,1)!([22x],0);(2x,2x)(2,1x)!(0,1)!([21],0)!(0,1x)!;(2x,2x)(2,1x)!(0,1)!([21],0)!(0,1x)!
(3,2x)!(0,0)!(2,0)!(0,1)!([2x2],0)!(0,0)!;(3,2x)(2,0)!(0,1)!([2x2],0);(2x,2x)(2,1x)!(0,1)!([12],0)!(0,1x)!;(2x,2x)(2,1x)!(0,1)!([12],0)!(0,1x)!
(3,2x)!(0,0)!(2,0)!(0,3)!(2x,0)!(0,0)!;(3,2x)(2,0)!(0,3)!(2x,0);(2x,2x)(2,1x)!(0,3)!(1,0)!(0,1x)!;(2x,2x)(2,1x)!(0,3)!(1,0)!(0,1x)!
(3,2x)!(0,0)!(2,0)!(0,3x)!(2,0)!(0,0)!;(3,2x)(2,0)!(0,3x)!(2,0);(2x,2x)(2,1x)!(0,3x)!(2,0);(2x,2x)(2,1x)!(0,3x)!(2,0)
(3,2x)!(0,0)!(4,0)!(0,1)!(2x,0)!(0,0)!;(3,2x)(4,0)!(0,1)!(2x,0);(2x,2x)(4,1x)!(0,1)!(1,0)!(0,1x)!;(2x,2x)(4,1x)!(0,1)!(1,0)!(0,1x)!
(3,2x)!(0,0)!(4,0)!(0,3x)!(0,0)!(0,0)!;(3,2x)(4,0)!(0,3x)(0,0)!;(2x,2x)(3x,1x)!(0,3x)(1x,0)!;(2x,2x)(3x,1x)!(0,3x)(1x,0)!
(3,2x)!(0,0)!(4x,0)!(0,1)!(2,0)!(0,0)!;(3,2x)(4x,0)!(0,1)!(2,0);(2x,2x)(3,1x)!(0,1)!(2,0)!(0,1x)!;(2x,2x)(3,1x)!(0,1)!(2,0)!(0,1x)!
(3,2x)!(0,0)!(4x,0)!(0,3)!(0,0)!(0,0)!;(3,2x)(4x,0)!(0,3)(0,0)!;(2x,2x)(3,1x)!(0,1)!(2,0)!(0,1x)!;(2x,2x)(3,1x)!(0,1)!(2,0)!(0,1x)!
(3,3x)!(0,0)!(0,0)!(0,[11])!([22x],0)!(0,0)!;(3,3x)(0,0)!(0,[11])!([22x],0);(2x,3x)(0,1x)!(0,[11])!([21],0)!(0,1x)!;(2x,3x)(0,1x)!(0,[11])!([21],0)!(0,1x)!
(3,3x)!(0,0)!(0,0)!(0,[11])!([2x2],0)!(0,0)!;(3,3x)(0,0)!(0,[11])!([2x2],0);(2x,3x)(0,1x)!(0,[11])!([12],0)!(0,1x)!;(2x,3x)(0,1x)!(0,[11])!([12],0)!(0,1x)!
(3,3x)!(0,0)!(0,0)!(0,[13])!(2x,0)!(0,0)!;(3,3x)(0,0)!(0,[13])!(2x,0);(2x,3x)(0,1x)!(0,[13])!(1,0)!(0,1x)!;(2x,3x)(0,1x)!(0,[13])!(1,0)!(0,1x)!
(3,3x)!(0,0)!(0,0)!(0,[13x])!(2,0)!(0,0)!;(3,3x)(0,0)!(0,[13x])!(2,0);(2x,3x)(0,1x)!(0,[13x])!(2,0);(2x,3x)(0,1x)!(0,[13x])!(2,0)
(3,3x)!(0,0)!(0,0)!(0,[31])!(2x,0)!(0,0)!;(3,3x)(0,0)!(0,[31])!(2x,0);(2x,3x)(0,1x)!(0,[31])!(1,0)!(0,1x)!;(2x,3x)(0,1x)!(0,[31])!(1,0)!(0,1x)!
(3,3x)!(0,0)!(0,0)!(0,[33x])!(0,0)!(0,0)!;(3,3x)(0,0)!(0,[33x])(0,0)!;(2x,3x)(0,1x)!(0,[2x3x])(1x,0)!;(2x,3x)(0,1x)!(0,[2x3x])(1x,0)!
(3,3x)!(0,0)!(0,0)!(0,[3x1])!(2,0)!(0,0)!;(3,3x)(0,0)!(0,[3x1])!(2,0);(2x,3x)(0,1x)!(0,[3x1])!(2,0);(2x,3x)(0,1x)!(0,[3x1])!(2,0)
(3,3x)!(0,0)!(0,0)!(0,[3x3])!(0,0)!(0,0)!;(3,3x)(0,0)!(0,[3x3])(0,0)!;(2x,3x)(0,1x)!(0,[3x2x])(1x,0)!;(2x,3x)(0,1x)!(0,[3x2x])(1x,0)!
(3,4x)!(0,0)!(0,0)!(0,1)!([22x],0)!(0,0)!;(3,4x)(0,0)!(0,1)!([22x],0);(2x,2x)(2,1x)!(0,1)!([21],0)!(0,1x)!;(2x,2x)(2,1x)!(0,1)!([21],0)!(0,1x)!
(3,4x)!(0,0)!(0,0)!(0,1)!([2x2],0)!(0,0)!;(3,4x)(0,0)!(0,1)!([2x2],0);(2x,2x)(2,1x)!(0,1)!([12],0)!(0,1x)!;(2x,2x)(2,1x)!(0,1)!([12],0)!(0,1x)!
(3,4x)!(0,0)!(0,0)!(0,3)!(2x,0)!(0,0)!;(3,4x)(0,0)!(0,3)!(2x,0);(2x,2x)(2,1x)!(0,3)!(1,0)!(0,1x)!;(2x,2x)(2,1x)!(0,3)!(1,0)!(0,1x)!
(3,4x)!(0,0)!(0,0)!(0,3x)!(2,0)!(0,0)!;(3,4x)(0,0)!(0,3x)!(2,0);(2x,2x)(2,1x)!(0,3x)!(2,0);(2x,2x)(2,1x)!(0,3x)!(2,0)
(3,6)!(0,0)!(0,0)!(0,1)!(2,0)!(0,0)!;(3,6)(0,0)!(0,1)!(2,0);(2x,5x)(0,1x)!(0,1)!(2,0)!(0,1x)!;(2x,5x)(0,1x)!(0,1)!(2,0)!(0,1x)!
(3,6)!(0,0)!(0,0)!(0,3)!(0,0)!(0,0)!;(3,6)(0,0)!(0,3)(0,0)!;(2x,5x)(0,1x)!(0,2x)(1x,1x)!;(2x,5x)(0,1x)!(0,2x)(1x,1x)!
(3,6x)!(0,0)!(0,0)!(0,1)!(2x,0)!(0,0)!;(3,6x)(0,0)!(0,1)!(2x,0);(2x,6x)(0,1x)!(0,1)!(1,0)!(0,1x)!;(2x,6x)(0,1x)!(0,1)!(1,0)!(0,1x)!
(3,6x)!(0,0)!(0,0)!(0,3x)!(0,0)!(0,0)!;(3,6x)(0,0)!(0,3x)(0,0)!;(2x,2x)(4,1x)!(0,3x)(0,0)!;(2x,2x)(2,1x)!(0,3x)!(2,0)
(4,0)!(0,0)!(0,0)!(0,0)!(8,0)!(0,0)!;(4,0)(0,0)(8,0);(3x,0)(0,0)!(1x,0)!(8,0);(3x,0)(0,0)!(1x,0)!(8,0)
(4,0)!(0,0)!(0,0)!(0,0)!([26],0)!(0,0)!;(4,0)(0,0)([26],0);(3x,0)(2,0)!(1x,0)!([24],0);(3x,0)(2,0)!(1x,0)!([24],0)
(4,0)!(0,0)!(0,0)!(0,0)!([62],0)!(0,0)!;(4,0)(0,0)([62],0);(3x,0)(2,0)!(1x,0)!([42],0);(3x,0)(2,0)!(1x,0)!([42],0)
(4,0)!(0,0)!(0,0)!(0,1)!([25],0)!(0,0)!;(4,0)(0,0)!(0,1)!([25],0);(3x,0)(0,0)!(1x,1)!([21],0)!(0,4)!;(3x,0)!(0,2)(1x,1)!([21],0)!(0,2)!
(4,0)!(0,0)!(0,0)!(0,1)!([52],0)!(0,0)!;(4,0)(0,0)!(0,1)!([52],0);(3x,0)(0,0)!(1x,1)!([12],0)!(0,4)!;(3x,0)!(0,2)(1x,1)!([12],0)!(0,2)!
(4,0)!(0,0)!(0,0)!(0,3)!(5,0)!(0,0)!;(4,0)(0,0)!(0,3)!(5,0);(3x,0)(0,0)!(1x,3)!(1,0)!(0,4)!;(3x,0)!(0,2)(1x,3)!(1,0)!(0,2)!
(4,0)!(0,0)!(0,0)!(0,6)!(2,0)!(0,0)!;(4,0)(0,0)!(0,6)!(2,0);(3x,3x)(0,0)!(1x,3x)!(2,0);(3x,2)(0,1x)!(1x,3x)!(2,0)
(4,0)!(0,0)!(1,0)!(0,1)!([24],0)!(0,0)!;(4,0)(1,0)!(0,1)!([24],0);(4,0)(1,0)!(0,1)!([24],0);(4,0)(1,0)!(0,1)!([24],0)
(4,0)!(0,0)!(1,0)!(0,1)!([42],0)!(0,0)!;(4,0)(1,0)!(0,1)!([42],0);(4,0)(1,0)!(0,1)!([42],0);(4,0)(1,0)!(0,1)!([42],0)
(4,0)!(0,0)!(1,0)!(0,3)!(4,0)!(0,0)!;(4,0)(1,0)!(0,3)!(4,0);(4,0)(1,0)!(0,3)!(4,0);(4,0)(1,0)!(0,3)!(4,0)
(4,0)!(0,0)!(1,0)!(0,5)!(2,0)!(0,0)!;(4,0)(1,0)!(0,5)!(2,0);(4,0)(1,0)!(0,5)!(2,0);(4,0)(1,0)!(0,5)!(2,0)
(4,0)!(0,0)!(2,0)!(0,0)!([24],0)!(0,0)!;(4,0)(2,0)([24],0);(4,0)(2,0)([24],0);(4,0)(2,0)([24],0)
(4,0)!(0,0)!(2,0)!(0,0)!([42],0)!(0,0)!;(4,0)(2,0)([42],0);(4,0)(2,0)([42],0);(4,0)(2,0)([42],0)
(4,0)!(0,0)!(4,0)!(0,0)!(4,0)!(0,0)!;(4,0);(4,0);(4,0)
(4,0)!(0,0)!(6,0)!(0,0)!(2,0)!(0,0)!;(4,0)(6,0)(2,0);(4,0)(6,0)(2,0);(4,0)(6,0)(2,0)
(4,2x)!(0,0)!(1,0)!(0,1)!([22x],0)!(0,0)!;(4,2x)(1,0)!(0,1)!([22x],0);(4,2x)(1,0)!(0,1)!([21],0)!(0,1x)!;(4,2x)(1,0)!(0,1)!([21],0)!(0,1x)!
(4,2x)!(0,0)!(1,0)!(0,1)!([2x2],0)!(0,0)!;(4,2x)(1,0)!(0,1)!([2x2],0);(4,2x)(1,0)!(0,1)!([12],0)!(0,1x)!;(4,2x)(1,0)!(0,1)!([12],0)!(0,1x)!
(4,2x)!(0,0)!(1,0)!(0,3)!(2x,0)!(0,0)!;(4,2x)(1,0)!(0,3)!(2x,0);(4,2x)(1,0)!(0,3)!(1,0)!(0,1x)!;(4,2x)(1,0)!(0,3)!(1,0)!(0,1x)!
(4,2x)!(0,0)!(1,0)!(0,3x)!(2,0)!(0,0)!;(4,2x)(1,0)!(0,3x)!(2,0);(4,2x)(1,0)!(0,3x)!(2,0);(4,2x)(1,0)!(0,3x)!(2,0)
(4,2x)!(0,0)!(2,0)!(0,0)!([22x],0)!(0,0)!;(4,2x)(2,0)([22x],0);(4,2x)(2,0)([22x],0);(4,2x)(2,0)([22x],0)
(4,2x)!(0,0)!(2,0)!(0,0)!([2x2],0)!(0,0)!;(4,2x)(2,0)([2x2],0);(4,2x)(2,0)([2x2],0);(4,2x)(2,0)([2x2],0)
(4,2x)!(0,0)!(4,0)!(0,0)!(2x,0)!(0,0)!;(4,2x)(4,0)(2x,0);(4,2x)(4,0)(2x,0);(4,2x)(4,0)(2x,0)
(4,2x)!(0,0)!(4x,0)!(0,0)!(2,0)!(0,0)!;(4,2x)(4x,0)(2,0);(4,2x)(2x,0)(2,2);(4,2x)(2x,0)(2,2)
(4,3x)!(0,0)!(0,0)!(0,1)!([22x],0)!(0,0)!;(4,3x)(0,0)!(0,1)!([22x],0);(3x,3x)(0,0)!(1x,1)!([21],0)!(0,1x)!;(3x,3x)(0,0)!(1x,1)!([21],0)!(0,1x)!
(4,3x)!(0,0)!(0,0)!(0,1)!([2x2],0)!(0,0)!;(4,3x)(0,0)!(0,1)!([2x2],0);(3x,3x)(0,0)!(1x,1)!([12],0)!(0,1x)!;(3x,3x)(0,0)!(1x,1)!([12],0)!(0,1x)!
(4,3x)!(0,0)!(0,0)!(0,3)!(2x,0)!(0,0)!;(4,3x)(0,0)!(0,3)!(2x,0);(3x,3x)(0,0)!(1x,3)!(1,0)!(0,1x)!;(3x,3x)(0,0)!(1x,3)!(1,0)!(0,1x)!
(4,3x)!(0,0)!(0,0)!(0,3x)!(2,0)!(0,0)!;(4,3x)(0,0)!(0,3x)!(2,0);(3x,3x)(0,0)!(1x,3x)!(2,0);(3x,3x)(0,0)!(1x,3x)!(2,0)
(4,4x)!(0,0)!(0,0)!(0,0)!([22x],0)!(0,0)!;(4,4x)(0,0)([22x],0);(3x,2x)(2,0)!(1x,0)!([22x],0);(3x,2x)(2,0)!(1x,0)!([22x],0)
(4,4x)!(0,0)!(0,0)!(0,0)!([2x2],0)!(0,0)!;(4,4x)(0,0)([2x2],0);(3x,2x)(2,0)!(1x,0)!([2x2],0);(3x,2x)(2,0)!(1x,0)!([2x2],0)
(4,6)!(0,0)!(0,0)!(0,0)!(2,0)!(0,0)!;(4,6)(0,0)(2,0);(3x,3x)(0,0)!(1x,3x)!(2,0);(3x,3x)(0,0)!(1x,2)!(2,0)!(0,1x)!
(4,6x)!(0,0)!(0,0)!(0,0)!(2x,0)!(0,0)!;(4,6x)(0,0)(2x,0);(3x,6x)(0,0)!(1x,0)!(2x,0);(3x,6x)(0,0)!(1x,0)!(2x,0)
(6,0)!(0,0)!(0,0)!(0,0)!(6,0)!(0,0)!;(6,0)(0,0)(6,0);(6,0)(2,0)(4,0);(6,0)(2,0)(4,0)
(6,0)!(0,0)!(0,0)!(0,1)!(5,0)!(0,0)!;(6,0)(0,0)!(0,1)!(5,0);(6,0)(0,0)!(0,1)!(1,0)!(0,4)!;(6,0)!(0,2)(0,1)!(1,0)!(0,2)!
(6,0)!(0,0)!(0,0)!(0,6)!(0,0)!(0,0)!;(6,0)(0,0)!(0,6)(0,0)!;(3x,3x)(0,0)!*;(3x,2)(0,1x)!(2,3x)(1x,0)!
(6,0)!(0,0)!(1,0)!(0,1)!(4,0)!(0,0)!;(6,0)(1,0)!(0,1)!(4,0);(6,0)(1,0)!(0,1)!(4,0);(6,0)(1,0)!(0,1)!(4,0)
(6,0)!(0,0)!(1,0)!(0,5)!(0,0)!(0,0)!;(6,0)(1,0)!(0,5)(0,0)!;(4,0)(1,0)!(0,5)!(2,0);(4,0)(1,0)!(0,5)!(2,0)
(6,0)!(0,0)!(2,0)!(0,0)!(4,0)!(0,0)!;(6,0)(2,0)(4,0);(6,0)(2,0)(4,0);(6,0)(2,0)(4,0)
(6,0)!(0,0)!(6,0)!(0,0)!(0,0)!(0,0)!;(6,0)(6,0)(0,0);(4,0)(6,0)(2,0);(4,0)(6,0)(2,0)
(6,2x)!(0,0)!(1,0)!(0,1)!(2x,0)!(0,0)!;(6,2x)(1,0)!(0,1)!(2x,0);(6,2x)(1,0)!(0,1)!(1,0)!(0,1x)!;(6,2x)(1,0)!(0,1)!(1,0)!(0,1x)!
(6,2x)!(0,0)!(1,0)!(0,3x)!(0,0)!(0,0)!;(6,2x)(1,0)!(0,3x)(0,0)!;(4,2x)(1,0)!(0,3x)!(2,0);(4,2x)(1,0)!(0,3x)!(2,0)
